1,5
2,5
3,5
4,5
5,5
6,5
7,5
8,5
9,5
10,5
11,5
12,5
13,5
14,5
15,5
16,5
17,5
18,5
19,5
20,5
21,4
22,5
23,4
24,5
25,5
26,3
27,4
28,3
29,3
30,3
31,3
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,2
74,2
75,2
76,2
77,2
78,3
79,3
80,3
81,2
82,3
83,3
84,3
85,3
86,3
87,3
88,3
89,3
90,3
91,3
92,3
93,3
94,3
95,3
96,3
97,3
98,2
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,2
113,2
114,2
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,2
133,2
134,2
135,2
136,2
137,2
138,2
139,2
140,2
141,2
142,2
143,2
144,2
145,2
146,2
147,2
148,1
149,1
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,2
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1
201,1
202,1
203,1
204,1
205,1
206,2
207,2
208,1
209,2
210,2
211,2
212,2
213,2
214,2
215,2
216,2
217,2
218,2
219,2
220,2
221,2
222,2
223,2
224,2
225,2
226,2
227,2
228,2
229,2
230,2
231,2
232,2
233,2
234,2
235,2
236,2
237,2
238,2
239,2
240,2
241,2
242,2
243,2
244,2
245,2
246,2
247,2
248,2
249,2
250,2
251,2
252,2
253,2
254,2
255,1
256,1
257,2
258,1
259,2
260,1
261,2
262,2
263,2
264,2
265,3
266,4
267,3
268,3
269,3
270,3
271,3
272,3
273,3
274,3
275,3
276,3
277,3
278,3
279,3
280,3
281,3
282,3
283,3
284,3
285,3
286,3
287,3
288,2
289,3
290,3
291,4
292,4
293,4
294,5
295,5
296,4
297,4
298,5
299,5
300,6
301,5
302,6
303,5
304,6
305,6
306,5
307,6
308,6
309,6
310,6
311,6
312,5
313,4
314,5
315,6
316,6
317,7
318,5
319,6
320,7
321,7
322,7
323,6
324,6
325,6
326,6
327,6
328,6
329,6
330,5
331,5
332,7
333,7
334,7
335,6
336,5
337,5
338,5
339,5
340,6
341,6
342,6
343,6
344,6
345,6
346,6
347,6
348,6
349,6
350,6
351,6
352,7
353,6
354,6
355,6
356,6
357,6
358,6
359,5
360,6
361,6
362,5
363,5
364,5
365,4
366,4
367,4
368,5
369,4
370,4
371,5
372,4
373,4
374,4
375,4
376,4
377,4
378,4
379,5
380,5
381,4
382,4
383,4
384,5
385,5
386,5
387,5
388,5
389,4
390,4
391,4
392,4
393,4
394,4
395,3
396,3
397,3
398,3
399,3
400,3
401,3
402,3
403,3
404,3
405,3
406,3
407,3
408,3
409,3
410,3
411,3
412,3
413,3
414,3
415,3
416,3
417,3
418,3
419,3
420,3
421,3
422,3
423,3
424,3
425,3
426,3
427,3
428,3
429,3
430,3
431,3
432,3
433,3
434,3
435,3
436,3
437,3
438,3
439,3
440,3
441,3
442,3
443,3
444,3
445,3
446,3
447,3
448,3
449,3
450,3
451,3
452,3
453,3
454,3
455,3
456,3
457,3
458,3
459,3
460,3
461,3
462,3
463,3
464,3
465,3
466,3
467,3
468,3
469,3
470,3
471,3
472,3
473,3
474,3
475,3
476,3
477,3
478,3
479,3
480,3
481,3
482,3
483,3
484,3
485,3
486,3
487,3
488,3
489,3
490,3
491,3
492,4
493,4
494,4
495,4
496,3
497,3
498,4
499,4
500,4
501,3
502,4
503,4
504,4
505,5
506,4
507,4
508,4
509,4
510,5
511,5
512,5
513,6
514,4
515,4
516,5
517,6
518,6
519,7
520,7
521,7
522,6
523,8
524,7
525,7
526,5
527,7
528,6
529,7
530,7
531,7
532,7
533,7
534,7
535,7
536,7
537,7
538,7
539,7
540,7
541,8
542,8
543,9
544,9
545,7
546,8
547,9
548,8
549,7
550,10
551,9
552,9
553,9
554,8
555,8
556,8
557,8
558,8
559,9
560,9
561,8
562,8
563,9
564,8
565,8
566,8
567,8
568,9
569,10
570,10
571,9
572,10
573,9
574,10
575,10
576,9
577,9
578,9
579,8
580,10
581,10
582,10
583,11
584,11
585,11
586,10
587,10
588,10
589,10
590,11
591,10
592,10
593,11
594,11
595,11
596,11
597,12
598,10
599,11
600,9
601,10
602,9
603,9
604,8
605,7
606,9
607,8
608,7
609,7
610,8
611,8
612,8
613,7
614,7
615,7
616,7
617,7
618,8
619,8
620,7
621,7
622,7
623,6
624,6
625,5
626,6
627,4
628,6
629,5
630,5
631,4
632,4
633,4
634,4
635,4
636,5
637,4
638,4
639,4
640,5
641,3
642,3
643,4
644,3
